frame_id,mean_motion,variance_motion,normal_alert,medium_alert,high_alert
2043,0.09402814,0.03590992,1,0,0
2044,0.10096234,0.055421792,1,0,0
2045,0.09301477,0.037267525,1,0,0
2046,0.107272476,0.050643336,1,0,0
2047,0.0962037,0.045685787,1,0,0
2048,0.100692645,0.045370564,1,0,0
2049,0.09743058,0.052348867,1,0,0
2050,0.09316205,0.04976516,1,0,0
2051,0.07957978,0.03399827,1,0,0
2052,0.10807428,0.04269118,1,0,0
2053,0.08262037,0.042358715,1,0,0
2054,0.075070925,0.0311553,1,0,0
2055,0.08601342,0.04938079,1,0,0
2056,0.09978788,0.060931962,1,0,0
2057,0.08209272,0.040579326,1,0,0
2058,0.07570889,0.028670436,1,0,0
2059,0.08516699,0.042551365,1,0,0
2060,0.08130415,0.038646158,1,0,0
2061,0.09002857,0.050168928,1,0,0
2062,0.0988513,0.053686664,1,0,0
2063,0.096776724,0.063355364,1,0,0
2064,0.09210274,0.062840484,1,0,0
2065,0.14485696,0.085565805,1,0,0
2066,0.13128307,0.085868135,1,0,0
2067,0.115782455,0.07405641,1,0,0
2068,0.12924705,0.069142185,1,0,0
2069,0.10126189,0.072545856,1,0,0
2070,0.1233855,0.062407393,1,0,0
2071,0.103359625,0.0648944,1,0,0
2072,0.123193756,0.06292558,1,0,0
2073,0.11917951,0.068753436,1,0,0
2074,0.10778429,0.071561955,1,0,0
2075,0.12196673,0.09124882,1,0,0
2076,0.15011603,0.10137338,1,0,0
2077,0.114561744,0.08020673,1,0,0
2078,0.10824675,0.06971114,1,0,0
2079,0.111118205,0.06837537,1,0,0
2080,0.14457919,0.15150258,1,0,0
2081,0.13341697,0.11009899,1,0,0
2082,0.13944194,0.07909515,1,0,0
2083,0.12770519,0.08274899,1,0,0
2084,0.1358992,0.09373245,1,0,0
2085,0.12681782,0.09895982,1,0,0
2086,0.13741247,0.1007713,1,0,0
2087,0.16447985,0.13721558,1,0,0
2088,0.14811932,0.14305541,1,0,0
2089,0.15549628,0.11978065,1,0,0
2090,0.13802648,0.10763179,1,0,0
2091,0.13459177,0.10945014,1,0,0
2092,0.1293164,0.093800664,1,0,0
2093,0.13896562,0.115461566,1,0,0
2094,0.14169218,0.14629,1,0,0
2095,0.15243317,0.14415187,1,0,0
2096,0.15190059,0.14122096,1,0,0
2097,0.16815789,0.24699503,1,0,0
2098,0.15253066,0.1744428,1,0,0
2099,0.15405503,0.17543182,1,0,0
2100,0.16512983,0.18654852,1,0,0
2101,0.19949399,0.16803281,1,0,0
2102,0.15437427,0.19424649,1,0,0
2103,0.15018426,0.15782228,1,0,0
2104,0.14120196,0.1252294,1,0,0
2105,0.13234168,0.110491484,1,0,0
2106,0.13037091,0.11469035,1,0,0
2107,0.14440757,0.13657159,1,0,0
2108,0.13257149,0.11637109,1,0,0
2109,0.15185465,0.16851307,1,0,0
2110,0.15401205,0.17995968,1,0,0
2111,0.14005421,0.12994693,1,0,0
2112,0.1262856,0.09809907,1,0,0
2113,0.121519014,0.089189,1,0,0
2114,0.13312177,0.09050042,1,0,0
2115,0.15171006,0.13266256,1,0,0
2116,0.1679607,0.1689298,1,0,0
2117,0.17342658,0.20573388,1,0,0
2118,0.1782409,0.2311942,1,0,0
2119,0.18760583,0.25740913,1,0,0
2120,0.16906032,0.18486929,1,0,0
2121,0.16372123,0.19380073,1,0,0
2122,0.17945357,0.24968255,1,0,0
2123,0.16216935,0.14606194,1,0,0
2124,0.16713007,0.14247528,1,0,0
2125,0.17273019,0.16946456,1,0,0
2126,0.16898692,0.15773013,1,0,0
2127,0.16392173,0.16493468,1,0,0
2128,0.15487358,0.14710853,1,0,0
2129,0.1607547,0.17858048,1,0,0
2130,0.14848056,0.12790434,1,0,0
2131,0.1298239,0.1031307,1,0,0
2132,0.14209098,0.121428415,1,0,0
2133,0.14847,0.12279433,1,0,0
2134,0.1395317,0.1260129,1,0,0
2135,0.13899873,0.1174144,1,0,0
2136,0.1487494,0.1485412,1,0,0
2137,0.14041576,0.14630383,1,0,0
2138,0.14461422,0.14372958,1,0,0
2139,0.14550424,0.13370189,1,0,0
2140,0.14314476,0.13664111,1,0,0
2141,0.15149702,0.16523403,1,0,0
2142,0.15821344,0.15398708,1,0,0
2143,0.15545563,0.15601842,1,0,0
2144,0.15317486,0.15991212,1,0,0
2145,0.14561982,0.16264713,1,0,0
2146,0.14781272,0.14957748,1,0,0
2147,0.13236019,0.11962988,1,0,0
2148,0.1413622,0.14047194,1,0,0
2149,0.13662823,0.11972323,1,0,0
2150,0.15593725,0.15372427,1,0,0
2151,0.13083263,0.11119653,1,0,0
2152,0.13209946,0.11412998,1,0,0
2153,0.12876928,0.10012707,1,0,0
2154,0.10957076,0.09408865,1,0,0
2155,0.11032141,0.09447702,1,0,0
2156,0.11687462,0.097228765,1,0,0
2157,0.13039756,0.0933241,1,0,0
2158,0.12194499,0.12874435,1,0,0
2159,0.11726907,0.11971078,1,0,0
2160,0.11318502,0.09925915,1,0,0
2161,0.11965056,0.12498533,1,0,0
2162,0.10823421,0.11576796,1,0,0
2163,0.120552786,0.14364454,1,0,0
2164,0.1181705,0.13923562,1,0,0
2165,0.13448282,0.15501644,1,0,0
2166,0.18793903,0.12796102,1,0,0
2167,0.14750724,0.1486536,1,0,0
2168,0.12920307,0.11070278,1,0,0
2169,0.14427428,0.11935721,1,0,0
2170,0.13297881,0.14778376,1,0,0
2171,0.13215004,0.13361281,1,0,0
2172,0.14346021,0.15003632,1,0,0
2173,0.15682597,0.14507855,1,0,0
2174,0.113433905,0.11463449,1,0,0
2175,0.13087516,0.10428719,1,0,0
2176,0.10739146,0.10509111,1,0,0
2177,0.12328857,0.11887067,1,0,0
2178,0.1185281,0.1218029,1,0,0
2179,0.11705141,0.13271901,1,0,0
2180,0.12220609,0.11356113,1,0,0
2181,0.11721505,0.12629142,1,0,0
2182,0.12184245,0.12511967,1,0,0
2183,0.1175194,0.12227163,1,0,0
2184,0.107403524,0.109248355,1,0,0
2185,0.1272216,0.10726144,1,0,0
2186,0.12536037,0.13056542,1,0,0
2187,0.13803574,0.12974676,1,0,0
2188,0.12365096,0.14638188,1,0,0
2189,0.12476777,0.14148359,1,0,0
2190,0.14031865,0.13518447,1,0,0
2191,0.11676216,0.125719,1,0,0
2192,0.11621727,0.12657505,1,0,0
2193,0.11824259,0.10947891,1,0,0
2194,0.1163951,0.117492534,1,0,0
2195,0.13088483,0.10730536,1,0,0
2196,0.10234226,0.09102126,1,0,0
2197,0.11028002,0.11565744,1,0,0
2198,0.103384346,0.103422925,1,0,0
2199,0.10294641,0.090507984,1,0,0
2200,0.1009582,0.09546868,1,0,0
2201,0.10123643,0.10660784,1,0,0
2202,0.1056993,0.12497065,1,0,0
2203,0.12574163,0.122106045,1,0,0
2204,0.10631683,0.11807915,1,0,0
2205,0.10838824,0.08748789,1,0,0
2206,0.089120425,0.067735985,1,0,0
2207,0.09785107,0.063360974,1,0,0
2208,0.09001933,0.06694663,1,0,0
2209,0.0888527,0.06142908,1,0,0
2210,0.08263576,0.05489874,1,0,0
2211,0.11591165,0.061462782,1,0,0
2212,0.09790264,0.075174585,1,0,0
2213,0.095363244,0.07150931,1,0,0
2214,0.09937606,0.07402865,1,0,0
2215,0.14017019,0.08978396,1,0,0
2216,0.12903608,0.11310851,1,0,0
2217,0.104477294,0.09446572,1,0,0
2218,0.09106526,0.056925658,1,0,0
2219,0.1085129,0.05781073,1,0,0
2220,0.09537588,0.063024975,1,0,0
2221,0.08989423,0.07299769,1,0,0
2222,0.0933748,0.07418982,1,0,0
2223,0.085356735,0.07210128,1,0,0
2224,0.088238865,0.06123685,1,0,0
2225,0.080192626,0.051260035,1,0,0
2226,0.16733612,0.069426715,1,0,0
2227,0.0780206,0.057737187,1,0,0
2228,0.08676076,0.06838752,1,0,0
2229,0.11513287,0.07901101,1,0,0
2230,0.09362911,0.09565496,1,0,0
2231,0.111415215,0.09582142,1,0,0
2232,0.090551786,0.06266558,1,0,0
2233,0.07380203,0.04545774,1,0,0
2234,0.08310713,0.049210645,1,0,0
2235,0.09663389,0.060324896,1,0,0
2236,0.10287787,0.0794451,1,0,0
2237,0.106061324,0.07971056,1,0,0
2238,0.09822942,0.07339848,1,0,0
2239,0.124525,0.073920794,1,0,0
2240,0.11061393,0.077461734,1,0,0
2241,0.14638782,0.08364261,1,0,0
2242,0.10686732,0.07599358,1,0,0
2243,0.13265148,0.15009028,1,0,0
2244,0.15085468,0.11900266,1,0,0
2245,0.12719704,0.11747236,1,0,0
2246,0.14495072,0.13905166,1,0,0
2247,0.15551326,0.16598658,1,0,0
2248,0.15922317,0.17325848,1,0,0
2249,0.16074967,0.15338102,1,0,0
2250,0.17307018,0.17920989,1,0,0
2251,0.19118148,0.29448485,1,0,0
2252,0.18811277,0.21274719,1,0,0
2253,0.17088142,0.1573014,1,0,0
2254,0.16656494,0.17324343,1,0,0
2255,0.16782272,0.2206449,1,0,0
2256,0.17005822,0.20956516,1,0,0
2257,0.16183221,0.20177336,1,0,0
2258,0.14855763,0.16651061,1,0,0
2259,0.15048592,0.15176344,1,0,0
2260,0.15040246,0.15682594,1,0,0
2261,0.17360018,0.22184509,1,0,0
2262,0.18177992,0.22639124,1,0,0
2263,0.18153305,0.20152056,1,0,0
2264,0.15560655,0.14286466,1,0,0
2265,0.1428471,0.13168174,1,0,0
2266,0.15335165,0.1474394,1,0,0
2267,0.16538158,0.16450234,1,0,0
2268,0.16852956,0.16645084,1,0,0
2269,0.16328178,0.1759684,1,0,0
2270,0.17594904,0.20024554,1,0,0
2271,0.17792854,0.18049987,1,0,0
2272,0.17987922,0.20544703,1,0,0
2273,0.1809991,0.21190244,1,0,0
2274,0.18521015,0.24561831,1,0,0
2275,0.1990038,0.22727042,1,0,0
2276,0.20390663,0.31783235,1,0,0
2277,0.19144602,0.25356492,1,0,0
2278,0.20161985,0.26424444,1,0,0
2279,0.19635394,0.24688594,1,0,0
2280,0.20737055,0.26308498,1,0,0
2281,0.20535506,0.2291236,1,0,0
2282,0.21091361,0.28220984,1,0,0
2283,0.20986605,0.26746318,1,0,0
2284,0.21357907,0.31579682,1,0,0
2285,0.21366549,0.39127535,1,0,0
2286,0.18921909,0.20214424,1,0,0
2287,0.17543738,0.19325882,1,0,0
2288,0.18111381,0.21232373,1,0,0
2289,0.1976991,0.27790916,1,0,0
2290,0.19346786,0.28523377,1,0,0
2291,0.20198424,0.33785984,1,0,0
2292,0.17634568,0.23823023,1,0,0
2293,0.15393922,0.16019507,1,0,0
2294,0.1630682,0.1559534,1,0,0
2295,0.17388539,0.18556078,1,0,0
2296,0.19412854,0.24650714,1,0,0
2297,0.2002082,0.22746406,1,0,0
2298,0.20900807,0.26560166,1,0,0
2299,0.20553799,0.288867,1,0,0
2300,0.19468775,0.24455343,1,0,0
2301,0.18025897,0.18414284,1,0,0
2302,0.16397804,0.16663285,1,0,0
2303,0.16060877,0.16847025,1,0,0
2304,0.17492495,0.18179464,1,0,0
2305,0.17871685,0.204381,1,0,0
2306,0.16579823,0.17172569,1,0,0
2307,0.15724172,0.16434094,1,0,0
2308,0.14935693,0.13919772,1,0,0
2309,0.13155533,0.11407226,1,0,0
2310,0.12524423,0.10076864,1,0,0
2311,0.14101323,0.12426193,1,0,0
2312,0.14327005,0.11355587,1,0,0
2313,0.13596953,0.116560824,1,0,0
2314,0.11643953,0.08082945,1,0,0
2315,0.11222854,0.08458655,1,0,0
2316,0.1841712,0.08709271,1,0,0
2317,0.12188501,0.09307309,1,0,0
2318,0.11459039,0.084052235,1,0,0
2319,0.099339135,0.054033395,1,0,0
2320,0.10230127,0.04809671,1,0,0
2321,0.09133473,0.04995757,1,0,0
2322,0.09732192,0.05059282,1,0,0
2323,0.113696076,0.051491648,1,0,0
2324,0.09515931,0.05412667,1,0,0
2325,0.093590066,0.053733457,1,0,0
2326,0.103512734,0.07080252,1,0,0
2327,0.088049404,0.04647176,1,0,0
2328,0.10558057,0.09029499,1,0,0
2329,0.11003005,0.0827426,1,0,0
2330,0.101153746,0.06533399,1,0,0
2331,0.09981163,0.0542409,1,0,0
2332,0.09318252,0.04980996,1,0,0
2333,0.10292089,0.062268123,1,0,0
2334,0.09851292,0.06365144,1,0,0
2335,0.10379065,0.07277091,1,0,0
2336,0.10801294,0.076317646,1,0,0
2337,0.11160932,0.09004393,1,0,0
2338,0.12751466,0.14736277,1,0,0
2339,0.12492655,0.10737081,1,0,0
2340,0.11562931,0.07291349,1,0,0
2341,0.12244362,0.07886482,1,0,0
2342,0.14556976,0.078948975,1,0,0
2343,0.14454523,0.10543629,1,0,0
2344,0.14778975,0.10616218,1,0,0
2345,0.13639258,0.09095471,1,0,0
2346,0.14280768,0.104480624,1,0,0
2347,0.14940444,0.11154373,1,0,0
2348,0.14599335,0.102982014,1,0,0
2349,0.14747258,0.11382558,1,0,0
2350,0.14304824,0.102205284,1,0,0
2351,0.18894187,0.08389219,1,0,0
2352,0.14386775,0.09865695,1,0,0
2353,0.15412696,0.1115766,1,0,0
2354,0.15851459,0.14540447,1,0,0
2355,0.17136045,0.14009532,1,0,0
2356,0.17131674,0.13922705,1,0,0
2357,0.16409081,0.124417074,1,0,0
2358,0.16407837,0.12691712,1,0,0
2359,0.15711747,0.116748735,1,0,0
2360,0.16578352,0.1322533,1,0,0
2361,0.1687938,0.14093576,1,0,0
2362,0.1733376,0.14684322,1,0,0
2363,0.1845088,0.1637991,1,0,0
2364,0.18283744,0.15958808,1,0,0
2365,0.2192065,0.16501015,1,0,0
2366,0.17540605,0.14917456,1,0,0
2367,0.18843445,0.13696848,1,0,0
2368,0.16277054,0.109431915,1,0,0
2369,0.1660082,0.11214911,1,0,0
2370,0.17709598,0.132107,1,0,0
2371,0.18459874,0.14148723,1,0,0
2372,0.20909995,0.19866961,1,0,0
2373,0.19764897,0.18555094,1,0,0
2374,0.20344469,0.1875515,1,0,0
2375,0.20008755,0.16503261,1,0,0
2376,0.19691488,0.16903786,1,0,0
2377,0.2000081,0.17909323,1,0,0
2378,0.18290792,0.16062854,1,0,0
2379,0.1881472,0.15681447,1,0,0
2380,0.20534399,0.18214351,1,0,0
2381,0.20346397,0.18335909,1,0,0
2382,0.1923194,0.1625209,1,0,0
2383,0.21321224,0.22984523,1,0,0
2384,0.21024309,0.19957411,1,0,0
2385,0.21877538,0.23057604,1,0,0
2386,0.2581679,0.30591124,0,1,0
2387,0.23295563,0.27726096,0,1,0
2388,0.24724655,0.32199487,0,1,0
2389,0.2712706,0.41535562,0,1,0
2390,0.31744832,0.53371906,0,1,0
2391,0.4049389,1.0367547,0,0,1
2392,0.42614916,0.9314725,0,0,1
2393,0.39648107,0.79634696,0,1,0
2394,0.46768138,1.2807416,0,0,1
2395,0.5177561,1.4584785,0,0,1
2396,0.6141691,2.0160213,0,0,1
2397,0.5307987,1.4104555,0,0,1
2398,0.46680358,1.0636177,0,0,1
2399,0.529845,1.3607893,0,0,1
2400,0.58210665,1.6349676,0,0,1
2401,0.69205076,2.172733,0,0,1
2402,0.6760318,2.080838,0,0,1
2403,0.7970895,2.1412463,0,0,1
2404,0.52210927,1.2380389,0,0,1
2405,0.56637305,1.5298245,0,0,1
2406,0.59485954,1.5526139,0,0,1
2407,0.6239986,1.9561399,0,0,1
2408,0.5524765,1.4824713,0,0,1
2409,0.5898617,1.6498435,0,0,1
2410,0.6333777,1.8219365,0,0,1
2411,0.63146144,1.8619603,0,0,1
2412,0.660059,2.1456902,0,0,1
2413,0.5987894,1.8813456,0,0,1
2414,0.5278518,1.4939461,0,0,1
2415,0.5453417,1.6335385,0,0,1
2416,0.55971813,1.6015632,0,0,1
2417,0.5385764,1.6009266,0,0,1
2418,0.552633,1.8242801,0,0,1
2419,0.45629877,1.2353723,0,0,1
2420,0.4459877,1.1352968,0,0,1
2421,0.39838478,1.072293,0,1,0
2422,0.36226833,0.8883998,0,1,0
2423,0.28039977,0.5774671,0,1,0
2424,0.25866947,0.50393945,0,1,0
2425,0.2765894,0.5407546,0,1,0
2426,0.29688436,0.52122694,0,1,0
2427,0.26834986,0.49004415,0,1,0
2428,0.25449374,0.42960277,0,1,0
2429,0.23275386,0.3772252,0,1,0
2430,0.20937467,0.31531084,1,0,0
2431,0.19416068,0.29279846,1,0,0
2432,0.19953156,0.23186274,1,0,0
2433,0.18299837,0.2340414,1,0,0
2434,0.17183004,0.2557706,1,0,0
2435,0.17833948,0.29583842,1,0,0
2436,0.19132853,0.26631442,1,0,0
2437,0.17120594,0.2271581,1,0,0
2438,0.16902103,0.23142278,1,0,0
2439,0.13678119,0.14274107,1,0,0
2440,0.10909368,0.11094203,1,0,0
2441,0.119530156,0.10945671,1,0,0
2442,0.13264303,0.109607875,1,0,0
2443,0.112575695,0.0743866,1,0,0
2444,0.1536394,0.13087535,1,0,0
2445,0.11381827,0.083568424,1,0,0
2446,0.116317816,0.093589485,1,0,0
2447,0.10950837,0.07378894,1,0,0
2448,0.092955306,0.049154464,1,0,0
2449,0.102857344,0.056488074,1,0,0
2450,0.09970435,0.06745182,1,0,0
2451,0.10139685,0.06108211,1,0,0
2452,0.093194544,0.071546875,1,0,0
2453,0.09271633,0.041904114,1,0,0
2454,0.07558297,0.03625938,1,0,0
2455,0.08781604,0.049032763,1,0,0
2456,0.067536235,0.033741444,1,0,0
2457,0.07642029,0.047096997,1,0,0
2458,0.06838321,0.035370808,1,0,0
2459,0.06636233,0.030974092,1,0,0
2460,0.06996287,0.033235554,1,0,0
2461,0.056084283,0.024470465,1,0,0
2462,0.04969732,0.039104506,1,0,0
2463,0.042279147,0.031061135,1,0,0
2464,1.616414,7.0721664,0,0,1
2465,0.06778304,0.03272405,1,0,0
2466,0.0992552,0.065257095,1,0,0
2467,0.12705904,0.0947819,1,0,0
2468,0.10276574,0.077009186,1,0,0
2469,0.100516535,0.046045657,1,0,0
2470,0.09938731,0.048602607,1,0,0
2471,0.10336989,0.046285376,1,0,0
2472,0.097991295,0.07182709,1,0,0
2473,0.08725989,0.053303555,1,0,0
2474,0.083820105,0.042830076,1,0,0
2475,0.07487176,0.029329818,1,0,0
2476,0.15342598,0.034023598,1,0,0
2477,0.07994438,0.035195705,1,0,0
2478,0.079173006,0.030403255,1,0,0
2479,0.09351101,0.040461052,1,0,0
2480,0.10086682,0.0554606,1,0,0
2481,0.11440878,0.06861514,1,0,0
2482,0.10330007,0.053150542,1,0,0
2483,0.1069106,0.057489656,1,0,0
2484,0.108119264,0.04372796,1,0,0
2485,0.11245949,0.042878076,1,0,0
2486,0.09295886,0.047454108,1,0,0
2487,0.113572136,0.049968414,1,0,0
2488,0.092893705,0.05168096,1,0,0
2489,0.09705259,0.064010985,1,0,0
2490,0.09520309,0.053947087,1,0,0
2491,0.09722179,0.052253574,1,0,0
2492,0.117788926,0.04987364,1,0,0
2493,0.09151669,0.050788414,1,0,0
2494,0.09751877,0.046039447,1,0,0
2495,0.09089821,0.045329317,1,0,0
2496,0.09717712,0.055360973,1,0,0
2497,0.10183366,0.08319809,1,0,0
2498,0.10111122,0.05621762,1,0,0
2499,0.08429589,0.039820578,1,0,0
2500,0.09502094,0.04257998,1,0,0
2501,0.08644267,0.054514524,1,0,0
2502,0.10215744,0.05433628,1,0,0
2503,0.10305873,0.06074298,1,0,0
2504,0.100687325,0.07221208,1,0,0
2505,0.11711885,0.08575271,1,0,0
2506,0.12417117,0.09661391,1,0,0
2507,0.11604027,0.09861549,1,0,0
2508,0.13165954,0.073630996,1,0,0
2509,0.112768196,0.08725644,1,0,0
2510,0.12430936,0.108408205,1,0,0
2511,0.118095346,0.09832057,1,0,0
2512,0.113016,0.093099535,1,0,0
2513,0.14880377,0.11813124,1,0,0
2514,0.11662856,0.0910674,1,0,0
2515,0.13013883,0.13165091,1,0,0
2516,0.14823301,0.13453552,1,0,0
2517,0.13459298,0.12514988,1,0,0
2518,0.12868467,0.12091176,1,0,0
2519,0.13404529,0.1108351,1,0,0
2520,0.13834219,0.09475456,1,0,0
2521,0.12159948,0.100795984,1,0,0
2522,0.11684489,0.09777237,1,0,0
2523,0.1176591,0.10483774,1,0,0
2524,0.10013451,0.07920386,1,0,0
2525,0.11220112,0.10865348,1,0,0
2526,0.10918324,0.10482078,1,0,0
2527,0.13107252,0.10182888,1,0,0
2528,0.11072562,0.09984506,1,0,0
2529,0.119803235,0.107523635,1,0,0
2530,0.10252036,0.08216315,1,0,0
2531,0.11078743,0.1212243,1,0,0
2532,0.12808204,0.12845539,1,0,0
2533,0.1158607,0.09467428,1,0,0
2534,0.10957957,0.093862355,1,0,0
2535,0.105502956,0.08814134,1,0,0
2536,0.10218624,0.07346997,1,0,0
2537,0.09534114,0.060862876,1,0,0
2538,0.08801442,0.052259885,1,0,0
2539,0.092016704,0.06397029,1,0,0
2540,0.104052246,0.101088226,1,0,0
2541,0.09617505,0.07518466,1,0,0
2542,0.0968977,0.0852169,1,0,0
2543,0.10263141,0.07927874,1,0,0
2544,0.11476272,0.13500781,1,0,0
2545,0.11458602,0.09495829,1,0,0
2546,0.111459315,0.09364243,1,0,0
2547,0.11292956,0.1270585,1,0,0
2548,0.120937474,0.09191941,1,0,0
2549,0.12539427,0.08713277,1,0,0
2550,0.10963618,0.10311196,1,0,0
2551,0.12347209,0.14504069,1,0,0
2552,0.124487594,0.1424939,1,0,0
2553,0.13179512,0.12449426,1,0,0
2554,0.1257272,0.11918732,1,0,0
2555,0.12974598,0.1481705,1,0,0
2556,0.11940069,0.13114975,1,0,0
2557,0.108123474,0.082086675,1,0,0
2558,0.11301501,0.09509763,1,0,0
2559,0.13319461,0.11580133,1,0,0
2560,0.11890084,0.11386254,1,0,0
2561,0.12178004,0.11639493,1,0,0
2562,0.12601052,0.116345026,1,0,0
2563,0.13817687,0.11994812,1,0,0
2564,0.12601165,0.092646986,1,0,0
2565,0.14917219,0.1503127,1,0,0
2566,0.13561054,0.10788315,1,0,0
2567,0.12997146,0.083421,1,0,0
2568,0.11478109,0.07393922,1,0,0
2569,0.13388398,0.09063534,1,0,0
2570,0.124730505,0.09859908,1,0,0
2571,0.12434645,0.08866749,1,0,0
2572,0.12892446,0.092132844,1,0,0
2573,0.12255811,0.099175915,1,0,0
2574,0.12066774,0.094448715,1,0,0
2575,0.13436072,0.10228528,1,0,0
2576,0.122737505,0.083762996,1,0,0
2577,0.13115107,0.071466334,1,0,0
2578,0.1468658,0.10729016,1,0,0
2579,0.13029121,0.08953938,1,0,0
2580,0.116804786,0.06164737,1,0,0
2581,0.10977768,0.057472285,1,0,0
2582,0.105967075,0.06959493,1,0,0
2583,0.11499574,0.093150534,1,0,0
2584,0.097168535,0.057659984,1,0,0
2585,0.09981919,0.07008901,1,0,0
2586,0.10976615,0.07006625,1,0,0
2587,0.10364947,0.059318468,1,0,0
2588,0.09726411,0.058770314,1,0,0
2589,0.089076936,0.033759385,1,0,0
2590,0.0944159,0.05075446,1,0,0
2591,0.08049645,0.041195292,1,0,0
2592,0.08756767,0.053482488,1,0,0
2593,0.093995675,0.052455783,1,0,0
2594,0.10544646,0.051910497,1,0,0
2595,0.10405326,0.07049076,1,0,0
2596,0.1184185,0.0725277,1,0,0
2597,0.1164002,0.070027776,1,0,0
2598,0.12639426,0.075588726,1,0,0
2599,0.12513378,0.08243018,1,0,0
2600,0.12044883,0.08164019,1,0,0
2601,0.1723338,0.08677593,1,0,0
2602,0.13083667,0.091161676,1,0,0
2603,0.13167024,0.12658566,1,0,0
2604,0.12601335,0.105965056,1,0,0
2605,0.12714297,0.08138018,1,0,0
2606,0.11818241,0.08328756,1,0,0
2607,0.10392694,0.071584634,1,0,0
2608,0.11337341,0.06674436,1,0,0
2609,0.10985243,0.06661155,1,0,0
2610,0.11348501,0.087210886,1,0,0
2611,0.119041644,0.10695619,1,0,0
2612,0.12432604,0.13339473,1,0,0
2613,0.121999525,0.122252986,1,0,0
2614,0.17660919,0.07974865,1,0,0
2615,0.1273364,0.08043925,1,0,0
2616,0.117813125,0.08674916,1,0,0
2617,0.13601246,0.0667759,1,0,0
2618,0.1174255,0.07016608,1,0,0
2619,0.11359118,0.080508485,1,0,0
2620,0.13061078,0.1003185,1,0,0
2621,0.11378311,0.1010657,1,0,0
2622,0.11576487,0.09810781,1,0,0
2623,0.120932035,0.092856675,1,0,0
2624,0.114539556,0.08567263,1,0,0
2625,0.12267105,0.0879791,1,0,0
2626,0.12207363,0.12332754,1,0,0
2627,0.12801322,0.1085143,1,0,0
2628,0.105956495,0.108078994,1,0,0
2629,0.101551294,0.08779852,1,0,0
2630,0.11601569,0.092778444,1,0,0
2631,0.115159556,0.11413459,1,0,0
2632,0.107076176,0.104477815,1,0,0
2633,0.11653997,0.083415285,1,0,0
2634,0.12183914,0.07513658,1,0,0
2635,0.108639754,0.061072644,1,0,0
2636,0.09616807,0.05740533,1,0,0
2637,0.11599575,0.09374485,1,0,0
2638,0.117458396,0.111189485,1,0,0
2639,0.09835358,0.053491466,1,0,0
2640,0.10056934,0.06375835,1,0,0
2641,0.10460481,0.08881555,1,0,0
2642,0.092471614,0.07508996,1,0,0
2643,0.09132649,0.049303286,1,0,0
2644,0.105542384,0.04441411,1,0,0
2645,0.094567604,0.058667824,1,0,0
2646,0.110638656,0.078654446,1,0,0
2647,0.09590976,0.06177212,1,0,0
2648,0.09099048,0.03352235,1,0,0
2649,0.084426075,0.03646276,1,0,0
2650,0.07559508,0.0314042,1,0,0
2651,0.097219735,0.028347066,1,0,0
2652,0.080494896,0.025975611,1,0,0
2653,0.08450229,0.032884125,1,0,0
2654,0.09545129,0.04897781,1,0,0
2655,0.104958944,0.05410791,1,0,0
2656,0.09428772,0.03837146,1,0,0
2657,0.075461164,0.035255887,1,0,0
2658,0.086686246,0.029849611,1,0,0
2659,0.08314311,0.039610762,1,0,0
2660,0.07331764,0.030553153,1,0,0
2661,0.076012686,0.030165087,1,0,0
2662,0.07306638,0.038010616,1,0,0
2663,0.13472444,0.04328923,1,0,0
2664,0.11378717,0.032185372,1,0,0
2665,0.071369104,0.02786617,1,0,0
2666,0.06634494,0.02654733,1,0,0
2667,0.078852884,0.019362757,1,0,0
2668,0.07185898,0.028499959,1,0,0
2669,0.06798988,0.030061286,1,0,0
2670,0.07650215,0.039268743,1,0,0
2671,0.08566375,0.0301555,1,0,0
2672,0.0940273,0.028027652,1,0,0
2673,0.07706996,0.03464494,1,0,0
2674,0.07997075,0.030689595,1,0,0
2675,0.07463266,0.040525053,1,0,0
2676,0.08718281,0.03381534,1,0,0
2677,0.07670224,0.035705987,1,0,0
2678,0.08385059,0.039481506,1,0,0
2679,0.10760687,0.05144324,1,0,0
2680,0.11280871,0.07709743,1,0,0
2681,0.12870064,0.11016065,1,0,0
2682,0.0953493,0.0866269,1,0,0
2683,0.113963075,0.09767021,1,0,0
2684,0.12383108,0.11797207,1,0,0
2685,0.116242826,0.09787352,1,0,0
2686,0.09202927,0.090619914,1,0,0
2687,0.1282641,0.13942671,1,0,0
2688,0.112703376,0.11654341,1,0,0
2689,0.13681921,0.096144065,1,0,0
2690,0.124390244,0.10307172,1,0,0
2691,0.13557152,0.108606786,1,0,0
2692,0.1533547,0.16794406,1,0,0
2693,0.15896034,0.19331001,1,0,0
2694,0.18187042,0.20094684,1,0,0
2695,0.19676013,0.23110072,1,0,0
2696,0.22397646,0.27966636,0,1,0
2697,0.2318677,0.29010215,0,1,0
2698,0.23454681,0.3189404,0,1,0
2699,0.2600247,0.41093004,0,1,0
2700,0.31437343,0.59780496,0,1,0
2701,0.28948054,0.46039551,0,1,0
2702,0.3722395,0.8747252,0,1,0
2703,0.35982543,0.78930867,0,1,0
2704,0.39355704,1.1071064,0,1,0
2705,0.3320943,0.61309516,0,1,0
2706,0.34433356,0.68986356,0,1,0
2707,0.35016277,0.78547466,0,1,0
